relative_path,treatment,sample,angle,group_id,source_path
treatment_3/sample_G/12Oclock/rep_005.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__144__14545.txt
treatment_3/sample_G/12Oclock/rep_006.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__121__14522.txt
treatment_3/sample_G/12Oclock/rep_007.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__107__14508.txt
treatment_3/sample_G/12Oclock/rep_008.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__38__14439.txt
treatment_3/sample_G/12Oclock/rep_009.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__109__14510.txt
treatment_3/sample_G/12Oclock/rep_010.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__76__14477.txt
treatment_3/sample_G/12Oclock/rep_011.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__127__14528.txt
treatment_3/sample_G/12Oclock/rep_012.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__101__14502.txt
treatment_3/sample_G/12Oclock/rep_013.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__58__14459.txt
treatment_3/sample_G/12Oclock/rep_014.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__8__14409.txt
treatment_3/sample_G/12Oclock/rep_015.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__93__14494.txt
treatment_3/sample_G/12Oclock/rep_016.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__147__14548.txt
treatment_3/sample_G/12Oclock/rep_017.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__104__14505.txt
treatment_3/sample_G/12Oclock/rep_018.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__16__14417.txt
treatment_3/sample_G/12Oclock/rep_019.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__78__14479.txt
treatment_3/sample_G/12Oclock/rep_020.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__82__14483.txt
treatment_3/sample_G/12Oclock/rep_021.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__141__14542.txt
treatment_3/sample_G/12Oclock/rep_022.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__124__14525.txt
treatment_3/sample_G/12Oclock/rep_023.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__36__14437.txt
treatment_3/sample_G/12Oclock/rep_024.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__149__14550.txt
treatment_3/sample_G/12Oclock/rep_025.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__3__14404.txt
treatment_3/sample_G/12Oclock/rep_026.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__53__14454.txt
treatment_3/sample_G/12Oclock/rep_027.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__98__14499.txt
treatment_3/sample_G/12Oclock/rep_028.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__115__14516.txt
treatment_3/sample_G/12Oclock/rep_029.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__62__14463.txt
treatment_3/sample_G/12Oclock/rep_030.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__73__14474.txt
treatment_3/sample_G/12Oclock/rep_031.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__135__14536.txt
treatment_3/sample_G/12Oclock/rep_032.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__42__14443.txt
treatment_3/sample_G/12Oclock/rep_033.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__96__14497.txt
treatment_3/sample_G/12Oclock/rep_034.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__13__14414.txt
treatment_3/sample_G/12Oclock/rep_035.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__22__14423.txt
treatment_3/sample_G/12Oclock/rep_036.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__130__14531.txt
treatment_3/sample_G/12Oclock/rep_037.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__33__14434.txt
treatment_3/sample_G/12Oclock/rep_038.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__110__14511.txt
treatment_3/sample_G/12Oclock/rep_039.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__71__14472.txt
treatment_3/sample_G/12Oclock/rep_040.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__7__14408.txt
treatment_3/sample_G/12Oclock/rep_041.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__57__14458.txt
treatment_3/sample_G/12Oclock/rep_042.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__14__14415.txt
treatment_3/sample_G/12Oclock/rep_043.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__106__14507.txt
treatment_3/sample_G/12Oclock/rep_044.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__148__14549.txt
treatment_3/sample_G/12Oclock/rep_045.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__119__14520.txt
treatment_3/sample_G/12Oclock/rep_046.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__77__14478.txt
treatment_3/sample_G/12Oclock/rep_047.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__1__14402.txt
treatment_3/sample_G/12Oclock/rep_048.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__51__14452.txt
treatment_3/sample_G/12Oclock/rep_049.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__34__14435.txt
treatment_3/sample_G/12Oclock/rep_050.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__9__14410.txt
treatment_3/sample_G/12Oclock/rep_051.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__126__14527.txt
treatment_3/sample_G/12Oclock/rep_052.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__80__14481.txt
treatment_3/sample_G/12Oclock/rep_053.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__146__14547.txt
treatment_3/sample_G/12Oclock/rep_054.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__54__14455.txt
treatment_3/sample_G/12Oclock/rep_055.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__4__14405.txt
treatment_3/sample_G/12Oclock/rep_056.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__31__14432.txt
treatment_3/sample_G/12Oclock/rep_057.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__17__14418.txt
treatment_3/sample_G/12Oclock/rep_058.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__85__14486.txt
treatment_3/sample_G/12Oclock/rep_059.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__108__14509.txt
treatment_3/sample_G/12Oclock/rep_060.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__74__14475.txt
treatment_3/sample_G/12Oclock/rep_061.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__37__14438.txt
treatment_3/sample_G/12Oclock/rep_062.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__11__14412.txt
treatment_3/sample_G/12Oclock/rep_063.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__128__14529.txt
treatment_3/sample_G/12Oclock/rep_064.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__132__14533.txt
treatment_3/sample_G/12Oclock/rep_065.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__20__14421.txt
treatment_3/sample_G/12Oclock/rep_066.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__45__14446.txt
treatment_3/sample_G/12Oclock/rep_067.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__94__14495.txt
treatment_3/sample_G/12Oclock/rep_068.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__103__14504.txt
treatment_3/sample_G/12Oclock/rep_069.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__112__14513.txt
treatment_3/sample_G/12Oclock/rep_070.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__65__14466.txt
treatment_3/sample_G/12Oclock/rep_071.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__123__14524.txt
treatment_3/sample_G/12Oclock/rep_072.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__60__14461.txt
treatment_3/sample_G/12Oclock/rep_073.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__143__14544.txt
treatment_3/sample_G/12Oclock/rep_074.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__97__14498.txt
treatment_3/sample_G/12Oclock/rep_075.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__25__14426.txt
treatment_3/sample_G/12Oclock/rep_076.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__40__14441.txt
treatment_3/sample_G/12Oclock/rep_077.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__91__14492.txt
treatment_3/sample_G/12Oclock/rep_078.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__46__14447.txt
treatment_3/sample_G/12Oclock/rep_079.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__117__14518.txt
treatment_3/sample_G/12Oclock/rep_080.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__131__14532.txt
treatment_3/sample_G/12Oclock/rep_081.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__59__14460.txt
treatment_3/sample_G/12Oclock/rep_082.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__66__14467.txt
treatment_3/sample_G/12Oclock/rep_083.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__111__14512.txt
treatment_3/sample_G/12Oclock/rep_084.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__137__14538.txt
treatment_3/sample_G/12Oclock/rep_085.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__28__14429.txt
treatment_3/sample_G/12Oclock/rep_086.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__83__14484.txt
treatment_3/sample_G/12Oclock/rep_087.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__114__14515.txt
treatment_3/sample_G/12Oclock/rep_088.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__48__14449.txt
treatment_3/sample_G/12Oclock/rep_089.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__19__14420.txt
treatment_3/sample_G/12Oclock/rep_090.npy,treatment_3,sample_G,12Oclock,treatment_3/sample_G/12Oclock,/Users/mathewyoussef/Desktop/extremophile_detection/Data/Final_Experiment_August_18_2025/Treatment_3_UVA74p63_UVB76p04/G/Angle_12Oclock/sample_3_G_12Oclock_ST026791__134__14535.txt
